bjd_code,altitude_m,altitude_source
5172036023,159,emd_point
5172036024,159,emd_point
5172036025,159,emd_point
5172036026,159,emd_point
5172036027,159,emd_point
5172036028,159,emd_point
5172036029,159,emd_point
5172036030,159,emd_point
5172036031,159,emd_point
5172037000,87,emd_point
5172037021,87,emd_point
5172037022,87,emd_point
5172037023,87,emd_point
5172037024,87,emd_point
5172037025,87,emd_point
5172037026,87,emd_point
5172037027,87,emd_point
5172037028,87,emd_point
5172037029,87,emd_point
5172037030,87,emd_point
5172037031,87,emd_point
5172037032,87,emd_point
5172038000,128,emd_point
5172038021,128,emd_point
5172038022,128,emd_point
5172038023,128,emd_point
5172038024,128,emd_point
5172038025,128,emd_point
5172038026,128,emd_point
5172038027,128,emd_point
5172038028,128,emd_point
5172038029,128,emd_point
5172038030,128,emd_point
5172038031,128,emd_point
5172038032,128,emd_point
5172038033,128,emd_point
5172038034,128,emd_point
5172038035,128,emd_point
5172038036,128,emd_point
5172038037,128,emd_point
5172038038,128,emd_point
5172039000,636,emd_point
5172039021,636,emd_point
5172039022,636,emd_point
5172039023,636,emd_point
5172039024,636,emd_point
5172039025,636,emd_point
5172039026,636,emd_point
5173025000,144,emd_point
5173025021,144,emd_point
5173025022,144,emd_point
5173025023,144,emd_point
5173025024,144,emd_point
5173025025,144,emd_point
5173025026,144,emd_point
5173025027,144,emd_point
5173025028,144,emd_point
5173025029,144,emd_point
5173025030,144,emd_point
5173025031,144,emd_point
5173025032,144,emd_point
5173025033,144,emd_point
5173025034,144,emd_point
5173025035,144,emd_point
5173025036,144,emd_point
5173025037,144,emd_point
5173025038,144,emd_point
5173025039,144,emd_point
5173025040,144,emd_point
5173025041,144,emd_point
5173025042,144,emd_point
5173025043,144,emd_point
5173025044,144,emd_point
5173025045,144,emd_point
5173025046,144,emd_point
5173031000,248,emd_point
5173031021,248,emd_point
5173031022,248,emd_point
5173031023,248,emd_point
5173031024,248,emd_point
5173031025,248,emd_point
5173031026,248,emd_point
5173031027,248,emd_point
5173031028,248,emd_point
5173031029,248,emd_point
5173031030,248,emd_point
5173031031,248,emd_point
5173031032,248,emd_point
5173031033,248,emd_point
5173031034,248,emd_point
5173032000,432,emd_point
5173032021,432,emd_point
5173032022,432,emd_point
5173032023,432,emd_point
5173032024,432,emd_point
5173032025,432,emd_point
5173032026,432,emd_point
5173032027,432,emd_point
5173033000,502,emd_point
5173033021,502,emd_point
5173033022,502,emd_point
5173033023,502,emd_point
5173033024,502,emd_point
5173033025,502,emd_point
5173033026,502,emd_point
5173033027,502,emd_point
5173033028,502,emd_point
5173033029,502,emd_point
5173033030,502,emd_point
5173033031,502,emd_point
5173033032,502,emd_point
5173033033,502,emd_point
5173034000,210,emd_point
5173034021,210,emd_point
5173034022,210,emd_point
5173034023,210,emd_point
5173034024,210,emd_point
5173034025,210,emd_point
5173034026,210,emd_point
5173034027,210,emd_point
5173034028,210,emd_point
5173034029,210,emd_point
5173034030,210,emd_point
5173034031,210,emd_point
5173034032,210,emd_point
5173034033,210,emd_point
5173034034,210,emd_point
5173035000,219,emd_point
5173035021,219,emd_point
5173035022,219,emd_point
5173035023,219,emd_point
5173035024,219,emd_point
5173035025,219,emd_point
5173035026,219,emd_point
5173035027,219,emd_point
5173035028,219,emd_point
5173035029,219,emd_point
5173036000,142,emd_point
5173036021,142,emd_point
5173036022,142,emd_point
5173036023,142,emd_point
5173036024,142,emd_point
5173036025,142,emd_point
5173036026,142,emd_point
5173036027,142,emd_point
5173036028,142,emd_point
5173036029,142,emd_point
5173036030,142,emd_point
5173036031,142,emd_point
5173036032,142,emd_point
5173036033,142,emd_point
5173036034,142,emd_point
5173036035,142,emd_point
5173036036,142,emd_point
5173036037,142,emd_point
5173036038,142,emd_point
5173037000,184,emd_point
5173037021,184,emd_point
5173037022,184,emd_point
5173037023,184,emd_point
5173037024,184,emd_point
5173037025,184,emd_point
5173037026,184,emd_point
5173038000,398,emd_point
5173038021,398,emd_point
5173038022,398,emd_point
5173038023,398,emd_point
5175025000,208,emd_point
5175025021,208,emd_point
5175025022,208,emd_point
5175025023,208,emd_point
5175025024,208,emd_point
5175025025,208,emd_point
5175025026,208,emd_point
5175025027,208,emd_point
5175025028,208,emd_point
5175025029,208,emd_point
5175025030,208,emd_point
5175025031,208,emd_point
5175025300,687,emd_point
5175025321,687,emd_point
5175025322,687,emd_point
5175025323,687,emd_point
5175025324,687,emd_point
5175031200,287,emd_point
5175031221,287,emd_point
5175031222,287,emd_point
5175031223,287,emd_point
5175031224,287,emd_point
5175031225,287,emd_point
5175031226,287,emd_point
5175032500,196,emd_point
5175032521,196,emd_point
5175032522,196,emd_point
5175032523,196,emd_point
5175032524,196,emd_point
5175032525,196,emd_point
5175032526,196,emd_point
5175032527,196,emd_point
5175032528,196,emd_point
5175032529,196,emd_point
5175033000,288,emd_point
5175033021,288,emd_point
5175033022,288,emd_point
5175033023,288,emd_point
5175033024,288,emd_point
5175033025,288,emd_point
5175034000,214,emd_point
5175034021,214,emd_point
5175034022,214,emd_point
5175034023,214,emd_point
5175034024,214,emd_point
5175034025,214,emd_point
5175034026,214,emd_point
5175035500,241,emd_point
5175035521,241,emd_point
5175035522,241,emd_point
5175035523,241,emd_point
5175035524,241,emd_point
5175035525,241,emd_point
5175036000,246,emd_point
5175036021,246,emd_point
5175036022,246,emd_point
5175036023,246,emd_point
5175036024,246,emd_point
5175036025,246,emd_point
5175036026,246,emd_point
5175038000,259,emd_point
5175038021,259,emd_point
5175038022,259,emd_point
5175038023,259,emd_point
5175038024,259,emd_point
5175038025,259,emd_point
5176025000,298,emd_point
5176025021,298,emd_point
5176025022,298,emd_point
5176025023,298,emd_point
5176025024,298,emd_point
5176025025,298,emd_point
5176025026,298,emd_point
5176025027,298,emd_point
5176025028,298,emd_point
5176025029,298,emd_point
5176025030,298,emd_point
5176025031,298,emd_point
5176025032,298,emd_point
5176025033,298,emd_point
5176025034,298,emd_point
5176025035,298,emd_point
5176025036,298,emd_point
5176025037,298,emd_point
5176025038,298,emd_point
5176025039,298,emd_point
5176025040,298,emd_point
5176025041,298,emd_point
5176025042,298,emd_point
5176025043,298,emd_point
5176025044,298,emd_point
5176025045,298,emd_point
5176025046,298,emd_point
5176025047,298,emd_point
5176025048,298,emd_point
5176025049,298,emd_point
5176025050,298,emd_point
5176025051,298,emd_point
5176031000,324,emd_point
5176031021,324,emd_point
5176031022,324,emd_point
5176031023,324,emd_point
5176031024,324,emd_point
5176031025,324,emd_point
5176031026,324,emd_point
5176031027,324,emd_point
5176031028,324,emd_point
5176031029,324,emd_point
5176032000,365,emd_point
5176032021,365,emd_point
5176032022,365,emd_point
5176032023,365,emd_point
5176033000,476,emd_point
5176033021,476,emd_point
5176033022,476,emd_point
5176033023,476,emd_point
5176033024,476,emd_point
5176033025,476,emd_point
5176034000,561,emd_point
5176034021,561,emd_point
5176034022,561,emd_point
5176034023,561,emd_point
5176034024,561,emd_point
5176034025,561,emd_point
5176034026,561,emd_point
5176034027,561,emd_point
5176034028,561,emd_point
5176034029,561,emd_point
5176035000,600,emd_point
5176035021,600,emd_point
5176035022,600,emd_point
5176035023,600,emd_point
5176035024,600,emd_point
5176035025,600,emd_point
5176035026,600,emd_point
5176035027,600,emd_point
5176035028,600,emd_point
5176036000,530,emd_point
5176036021,530,emd_point
5176036022,530,emd_point
5176036023,530,emd_point
5176036024,530,emd_point
5176036025,530,emd_point
5176036026,530,emd_point
5176036027,530,emd_point
5176036028,530,emd_point
5176036029,530,emd_point
5176036030,530,emd_point
5176036031,530,emd_point
5176036032,530,emd_point
5176036033,530,emd_point
5176036034,530,emd_point
5176036035,530,emd_point
5176036036,530,emd_point
5176036037,530,emd_point
5176036038,530,emd_point
5176038000,735,emd_point
5176038021,735,emd_point
5176038022,735,emd_point
5176038023,735,emd_point
5176038024,735,emd_point
5176038025,735,emd_point
5176038026,735,emd_point
5177025000,310,emd_point
5177025021,310,emd_point
5177025022,310,emd_point
5177025023,310,emd_point
5177025024,310,emd_point
5177025025,310,emd_point
5177025026,310,emd_point
5177025027,310,emd_point
5177025028,310,emd_point
5177025029,310,emd_point
5177025030,310,emd_point
5177025031,310,emd_point
5177025032,310,emd_point
5177025300,700,emd_point
5177025321,700,emd_point
5177025600,616,emd_point
5177025621,616,emd_point
5177025622,616,emd_point
5177025900,458,emd_point
5177025921,458,emd_point
5177025922,458,emd_point
5177025923,458,emd_point
5177025924,458,emd_point
5177025925,458,emd_point
5177025926,458,emd_point
5177025927,458,emd_point
5177025928,458,emd_point
5177032000,444,emd_point
5177032021,444,emd_point
5177032022,444,emd_point
5177032023,444,emd_point
5177032024,444,emd_point
5177032025,444,emd_point
5177034000,344,emd_point
5177034021,344,emd_point
5177034022,344,emd_point
5177034023,344,emd_point
5177034024,344,emd_point
5177034025,344,emd_point
5177034026,344,emd_point
5177035000,500,emd_point
5177035021,500,emd_point
5177035022,500,emd_point
5177035023,500,emd_point
5177035024,500,emd_point
5177035025,500,emd_point
5177035026,500,emd_point
5177035027,500,emd_point
5177035028,500,emd_point
5177035030,500,emd_point
5177035031,500,emd_point
5177035032,500,emd_point
5177035034,500,emd_point
5177036000,462,emd_point
5177036021,462,emd_point
5177036022,462,emd_point
5177036023,462,emd_point
5177036024,462,emd_point
5177036025,462,emd_point
5177036026,462,emd_point
5177036027,462,emd_point
5177037000,383,emd_point
5177037021,383,emd_point
5177037022,383,emd_point
5177037023,383,emd_point
5177037024,383,emd_point
5177037025,383,emd_point
5177037026,383,emd_point
5178025000,195,emd_point
5178025021,195,emd_point
5178025022,195,emd_point
5178025023,195,emd_point
5178025024,195,emd_point
5178025025,195,emd_point
5178025026,195,emd_point
5178025027,195,emd_point
5178025028,195,emd_point
5178025029,195,emd_point
5178025030,195,emd_point
5178025031,195,emd_point
5178025032,195,emd_point
5178025033,195,emd_point
5178025034,195,emd_point
5178025035,195,emd_point
5178025300,243,emd_point
5178025321,243,emd_point
5178025322,243,emd_point
5178025323,243,emd_point
5178025324,243,emd_point
5178025325,243,emd_point
5178025326,243,emd_point
5178025327,243,emd_point
5178025328,243,emd_point
5178025329,243,emd_point
5178025600,150,emd_point
5178025621,150,emd_point
5178025622,150,emd_point
5178025623,150,emd_point
5178025624,150,emd_point
5178025625,150,emd_point
5178025626,150,emd_point
5178025627,150,emd_point
5178025628,150,emd_point
5178025629,150,emd_point
5178025630,150,emd_point
5178025631,150,emd_point
5178025900,210,emd_point
5178025921,210,emd_point
5178025922,210,emd_point
5178025923,210,emd_point
5178025924,210,emd_point
5178025925,210,emd_point
5178025926,210,emd_point
5178025927,210,emd_point
5178025928,210,emd_point
5178025929,210,emd_point
5178025930,210,emd_point
5178025931,210,emd_point
5178025932,210,emd_point
5178031000,328,emd_point
5178031021,328,emd_point
5178031022,328,emd_point
5178032000,294,emd_point
5178032021,294,emd_point
5178032022,294,emd_point
5178032023,294,emd_point
5178032024,294,emd_point
5178032025,294,emd_point
5178032026,294,emd_point
5178033000,227,emd_point
5178033021,227,emd_point
5178033022,227,emd_point
5178033023,227,emd_point
5178033024,227,emd_point
5178034000,452,emd_point
5178034021,452,emd_point
5178034022,452,emd_point
5178035000,482,emd_point
5178035021,482,emd_point
5178035022,482,emd_point
5178035023,482,emd_point
5178035024,482,emd_point
5178036000,548,emd_point
5178036021,548,emd_point
5178036022,548,emd_point
5178036023,548,emd_point
5178036024,548,emd_point
5178036025,548,emd_point
5178036026,548,emd_point
5178036027,548,emd_point
5178036028,548,emd_point
5178036029,548,emd_point
5178036030,548,emd_point
5178036031,548,emd_point
5178037000,876,emd_point
5178037021,876,emd_point
5178037022,876,emd_point
5178037023,876,emd_point
5178037024,876,emd_point
5179025000,104,emd_point
5179025021,104,emd_point
5179025022,104,emd_point
5179025023,104,emd_point
5179025024,104,emd_point
5179025025,104,emd_point
5179025026,104,emd_point
5179025027,104,emd_point
5179025028,104,emd_point
5179031000,189,emd_point
5179031021,189,emd_point
5179031022,189,emd_point
5179031023,189,emd_point
5179031024,189,emd_point
5179031025,189,emd_point
5179031026,189,emd_point
5179031027,189,emd_point
5179032000,112,emd_point
5179032021,112,emd_point
5179032022,112,emd_point
5179032023,112,emd_point
5179032024,112,emd_point
5179032025,112,emd_point
5179032026,112,emd_point
5179032027,112,emd_point
5179032028,112,emd_point
5179032029,112,emd_point
5179033000,175,emd_point
5179033021,175,emd_point
5179033022,175,emd_point
5179033023,175,emd_point
5179033024,175,emd_point
5179033025,175,emd_point
5179033026,175,emd_point
5179033027,175,emd_point
5179033028,175,emd_point
5179033029,175,emd_point
5179033030,175,emd_point
5179033031,175,emd_point
5179034000,276,emd_point
5179034021,276,emd_point
5179034022,276,emd_point
5179034023,276,emd_point
5179034024,276,emd_point
5179034025,276,emd_point
5180025000,201,emd_point
5180025021,201,emd_point
5180025022,201,emd_point
5180025023,201,emd_point
5180025024,201,emd_point
5180025025,201,emd_point
5180025026,201,emd_point
5180025027,201,emd_point
5180025028,201,emd_point
5180025029,201,emd_point
5180025030,201,emd_point
5180025031,201,emd_point
5180025032,201,emd_point
5180025033,201,emd_point
5180025034,201,emd_point
5180025035,201,emd_point
5180025036,201,emd_point
5180025037,201,emd_point
5180025038,201,emd_point
5180025039,201,emd_point
5180025040,201,emd_point
5180025041,201,emd_point
5180031500,218,emd_point
5180031521,218,emd_point
5180031522,218,emd_point
5180031523,218,emd_point
5180031524,218,emd_point
5180031525,218,emd_point
5180031526,218,emd_point
5180031527,218,emd_point
5180031528,218,emd_point
5180031529,218,emd_point
5180031530,218,emd_point
5180031531,218,emd_point
5180031532,218,emd_point
5180031533,218,emd_point
5180031534,218,emd_point
5180031535,218,emd_point
5180032000,288,emd_point
5180032021,288,emd_point
5180032022,288,emd_point
5180032023,288,emd_point
5180032024,288,emd_point
5180032025,288,emd_point
5180032026,288,emd_point
5180032027,288,emd_point
5180032028,288,emd_point
5180032029,288,emd_point
5180033000,251,emd_point
5180033021,251,emd_point
5180033022,251,emd_point
5180033023,251,emd_point
5180033024,251,emd_point
5180033025,251,emd_point
5180033026,251,emd_point
5180033027,251,emd_point
5180033028,251,emd_point
5180033029,251,emd_point
5180034000,424,emd_point
5180034021,424,emd_point
5180034022,424,emd_point
5180034023,424,emd_point
5180034024,424,emd_point
5180034025,424,emd_point
5180034026,424,emd_point
5181025000,209,emd_point
5181025021,209,emd_point
5181025022,209,emd_point
5181025023,209,emd_point
5181025024,209,emd_point
5181025025,209,emd_point
5181025026,209,emd_point
5181025027,209,emd_point
5181025028,209,emd_point
5181025029,209,emd_point
5181025030,209,emd_point
5181025031,209,emd_point
5181031000,291,emd_point
5181031021,291,emd_point
5181031022,291,emd_point
5181031023,291,emd_point
5181031024,291,emd_point
5181031025,291,emd_point
5181031026,291,emd_point
5181031027,291,emd_point
5181031028,291,emd_point
5181031029,291,emd_point
5181031030,291,emd_point
5181031031,291,emd_point
5181031032,291,emd_point
5181031033,291,emd_point
5181032000,223,emd_point
5181032021,223,emd_point
5181032022,223,emd_point
5181032023,223,emd_point
5181032024,223,emd_point
5181033000,335,emd_point
5181033021,335,emd_point
5181033022,335,emd_point
5181033023,335,emd_point
5181033024,335,emd_point
5181033025,335,emd_point
5181034000,396,emd_point
5181034021,396,emd_point
5181034022,396,emd_point
5181034023,396,emd_point
5181034024,396,emd_point
5181034025,396,emd_point
5181034026,396,emd_point
5181034027,396,emd_point
5181035000,399,emd_point
5181035021,399,emd_point
5181035022,399,emd_point
5181035023,399,emd_point
5181035024,399,emd_point
5182025000,21,emd_point
5182025021,21,emd_point
5182025022,21,emd_point
5182025023,21,emd_point
5182025024,21,emd_point
5182025025,21,emd_point
5182025026,21,emd_point
5182025027,21,emd_point
5182025028,21,emd_point
5182025029,21,emd_point
5182025030,21,emd_point
5182025031,21,emd_point
5182025032,21,emd_point
5182025033,21,emd_point
5182025034,21,emd_point
5182025035,21,emd_point
5182025036,21,emd_point
5182025037,21,emd_point
5182025300,3,emd_point
5182025321,3,emd_point
5182025322,3,emd_point
5182025323,3,emd_point
5182025324,3,emd_point
5182025325,3,emd_point
5182025326,3,emd_point
5182025327,3,emd_point
5182025328,3,emd_point
5182025329,3,emd_point
5182025330,3,emd_point
5182025331,3,emd_point
5182025332,3,emd_point
5182025333,3,emd_point
5182025334,3,emd_point
5182025335,3,emd_point
5182025336,3,emd_point
5182025337,3,emd_point
5182031000,0,emd_point
5182031021,0,emd_point
5182031022,0,emd_point
5182031023,0,emd_point
5182031024,0,emd_point
5182031025,0,emd_point
5182031026,0,emd_point
5182031027,0,emd_point
5182031028,0,emd_point
5182031029,0,emd_point
5182031030,0,emd_point
5182031032,0,emd_point
5182031033,0,emd_point
5182031034,0,emd_point
5182031035,0,emd_point
5182031036,0,emd_point
5182031037,0,emd_point
5182031038,0,emd_point
5182032000,1,emd_point
5182032021,1,emd_point
5182032022,1,emd_point
5182032023,1,emd_point
5182032024,1,emd_point
5182032025,1,emd_point
5182032026,1,emd_point
5182032027,1,emd_point
5182032028,1,emd_point
5182032029,1,emd_point
5182032030,1,emd_point
5182032031,1,emd_point
5182032032,1,emd_point
5182033000,9,emd_point
5182033021,9,emd_point
5182033022,9,emd_point
5182033023,9,emd_point
5182033024,9,emd_point
5182033025,9,emd_point
5182033026,9,emd_point
5182033027,9,emd_point
5182033028,9,emd_point
5182033029,9,emd_point
5182033030,9,emd_point
5182033031,9,emd_point
5182033032,9,emd_point
5182033033,9,emd_point
5182033034,9,emd_point
5182033035,9,emd_point
5182033036,9,emd_point
5182033037,9,emd_point
5182034000,238,emd_point
5182034021,238,emd_point
5182034022,238,emd_point
5182034023,238,emd_point
5182034024,238,emd_point
5182034025,238,emd_point
5182034026,238,emd_point
5182034027,238,emd_point
5182034028,238,emd_point
5183025000,10,emd_point
5183025021,10,emd_point
5183025022,10,emd_point
5183025023,10,emd_point
5183025024,10,emd_point
5183025025,10,emd_point
5183025026,10,emd_point
5183025027,10,emd_point
5183025028,10,emd_point
5183025029,10,emd_point
5183025030,10,emd_point
5183025031,10,emd_point
5183025032,10,emd_point
5183025033,10,emd_point
5183025034,10,emd_point
5183025035,10,emd_point
5183025036,10,emd_point
5183025037,10,emd_point
5183025038,10,emd_point
5183025039,10,emd_point
5183031000,20,emd_point
5183031021,20,emd_point
5183031022,20,emd_point
5183031023,20,emd_point
5183031024,20,emd_point
5183031025,20,emd_point
5183031026,20,emd_point
5183031027,20,emd_point
5183031028,20,emd_point
5183031029,20,emd_point
5183031030,20,emd_point
5183031031,20,emd_point
5183031032,20,emd_point
5183031033,20,emd_point
5183031034,20,emd_point
5183031035,20,emd_point
5183031036,20,emd_point
5183031037,20,emd_point
5183031038,20,emd_point
5183031039,20,emd_point
5183031040,20,emd_point
5183032000,23,emd_point
5183032021,23,emd_point
5183032022,23,emd_point
5183032023,23,emd_point
5183032024,23,emd_point
5183032025,23,emd_point
5183032026,23,emd_point
5183032027,23,emd_point
5183032028,23,emd_point
5183032029,23,emd_point
5183032030,23,emd_point
5183032031,23,emd_point
5183032032,23,emd_point
5183032033,23,emd_point
5183032034,23,emd_point
5183032035,23,emd_point
5183032036,23,emd_point
5183032037,23,emd_point
5183032038,23,emd_point
5183032039,23,emd_point
5183032040,23,emd_point
5183032041,23,emd_point
5183032042,23,emd_point
5183032043,23,emd_point
5183032044,23,emd_point
5183033000,26,emd_point
5183033021,26,emd_point
5183033022,26,emd_point
5183033023,26,emd_point
5183033024,26,emd_point
5183033025,26,emd_point
5183033026,26,emd_point
5183033027,26,emd_point
5183033028,26,emd_point
5183033029,26,emd_point
5183033030,26,emd_point
5183033031,26,emd_point
5183033032,26,emd_point
5183033033,26,emd_point
5183033034,26,emd_point
5183034000,8,emd_point
5183034021,8,emd_point
5183034022,8,emd_point
5183034023,8,emd_point
5183034024,8,emd_point
5183034025,8,emd_point
5183034026,8,emd_point
5183034027,8,emd_point
5183034028,8,emd_point
5183034029,8,emd_point
5183034030,8,emd_point
5183034031,8,emd_point
5183034032,8,emd_point
5183034033,8,emd_point
5183034034,8,emd_point
5183034035,8,emd_point
5183034036,8,emd_point
5183034037,8,emd_point
5183034038,8,emd_point
5183034039,8,emd_point
5183034040,8,emd_point
5183034041,8,emd_point
5183035000,5,emd_point
5183035021,5,emd_point
5183035022,5,emd_point
5183035023,5,emd_point
5183035024,5,emd_point
5183035025,5,emd_point
5183035026,5,emd_point
5183035027,5,emd_point
5183035028,5,emd_point
5183035029,5,emd_point
5183035030,5,emd_point
5183035031,5,emd_point
5183035032,5,emd_point
5183035033,5,emd_point
5183035034,5,emd_point
5183035035,5,emd_point
5183035036,5,emd_point
5183035037,5,emd_point
5183035038,5,emd_point
5183035039,5,emd_point
5183035040,5,emd_point
5183035041,5,emd_point
5183035042,5,emd_point
5211110100,49,region_point
5211110200,49,region_point
5211110300,49,region_point
5211110400,49,region_point
5211110500,49,region_point
5211110600,49,region_point
5211110700,49,region_point
5211110800,49,region_point
5211110900,49,region_point
5211111000,49,region_point
5211111100,49,region_point
5211111200,49,region_point
5211111300,49,region_point
5211111400,49,region_point
5211111500,49,region_point
5211111600,49,region_point
5211111700,49,region_point
5211111800,49,region_point
5211111900,49,region_point
5211112000,49,region_point
5211112100,49,region_point
5211112200,49,region_point
5211112300,49,region_point
5211112400,49,region_point
5211112500,69,emd_point
5211112600,59,emd_point
5211112700,49,region_point
5211112800,49,region_point
5211112900,32,emd_point
5211113000,49,region_point
5211113100,49,region_point
5211113200,49,region_point
5211113300,49,region_point
5211113400,49,region_point
5211113500,49,region_point
5211113600,49,region_point
5211113700,49,region_point
5211113800,49,region_point
5211113900,49,region_point
5211114000,49,region_point
5211114100,49,region_point
5211114200,49,region_point
5211114300,49,region_point
5211114400,49,region_point
5211114500,49,region_point
5211114700,49,region_point
5211310200,35,emd_point
5211310300,39,region_point
5211310400,39,region_point
5211310500,39,region_point
5211310600,39,region_point
5211310700,32,emd_point
5211310800,39,region_point
5211310900,39,region_point
5211311000,39,region_point
5211311100,39,region_point
5211311200,39,region_point
5211311300,39,region_point
5211311400,39,region_point
5211311500,39,region_point
5211311600,39,region_point
5211311700,39,region_point
5211311800,39,region_point
5211311900,39,region_point
5211312000,39,region_point
5211312100,39,region_point
5211312200,39,region_point
5211312300,39,region_point
5211312400,39,region_point
5211312500,39,region_point
5211312600,39,region_point
5211312700,39,region_point
5211312900,39,region_point
5211313000,26,emd_point
5211313100,39,region_point
5211313200,39,region_point
5211313300,39,region_point
5211313400,39,region_point
5211313500,39,region_point
5211313600,39,region_point
5211313700,39,region_point
5211313800,39,region_point
5211313900,39,region_point
5213010100,10,region_point
5213010200,10,region_point
5213010300,10,region_point
5213010400,7,emd_point
5213010500,10,region_point
5213010600,10,region_point
5213010700,10,region_point
5213010800,8,emd_point
5213010900,10,region_point
5213011000,10,region_point
5213011100,9,emd_point
5213011200,10,region_point
5213011300,10,region_point
5213011400,10,region_point
5213011500,10,region_point
5213011600,10,region_point
5213011700,10,region_point
5213011800,10,region_point
5213011900,10,region_point
5213012000,10,region_point
5213012100,10,region_point
5213012200,10,region_point
5213012300,10,region_point
5213012400,10,region_point
5213012500,10,region_point
5213012600,10,region_point
5213012700,10,region_point
5213012800,10,region_point
5213012900,10,region_point
5213013000,10,region_point
5213013100,10,region_point
5213013200,10,region_point
5213013300,10,region_point
5213013400,9,emd_point
5213013500,10,region_point
5213013600,7,emd_point
5213013700,11,emd_point
5213013800,10,region_point
5213013900,5,emd_point
5213014000,10,region_point
5213014100,4,emd_point
5213014200,10,region_point
5213014300,10,region_point
5213014400,10,region_point
5213014500,10,region_point
5213014600,14,emd_point
5213014700,10,region_point
5213014800,10,region_point
5213014900,10,region_point
5213015000,10,region_point
5213015100,10,region_point
5213015200,10,region_point
5213025000,3,emd_point
5213025021,3,emd_point
5213025022,3,emd_point
5213025023,3,emd_point
5213025024,3,emd_point
5213025025,3,emd_point
5213025026,3,emd_point
5213025027,3,emd_point
5213031000,18,emd_point
5213031021,18,emd_point
5213031022,18,emd_point
5213031023,18,emd_point
5213031024,18,emd_point
5213031025,18,emd_point
5213032000,8,emd_point
5213032021,8,emd_point
5213032022,8,emd_point
5213032023,8,emd_point
5213032024,8,emd_point
5213032025,8,emd_point
5213032026,8,emd_point
5213032027,8,emd_point
5213032028,8,emd_point
5213033000,23,emd_point
5213033021,23,emd_point
5213033022,23,emd_point
5213033023,23,emd_point
5213033024,23,emd_point
5213033025,23,emd_point
5213033026,23,emd_point
5213033027,23,emd_point
5213034000,9,emd_point
5213034021,9,emd_point
5213034022,9,emd_point
5213034023,9,emd_point
5213034024,9,emd_point
5213034025,9,emd_point
5213034026,9,emd_point
5213035000,5,emd_point
5213035021,5,emd_point
5213035022,5,emd_point
5213035023,5,emd_point
5213035024,5,emd_point
5213035025,5,emd_point
5213035026,5,emd_point
5213035027,5,emd_point
5213036000,36,emd_point
5213036021,36,emd_point
5213036022,36,emd_point
5213036023,36,emd_point
5213036024,36,emd_point
5213036025,36,emd_point
5213036026,36,emd_point
5213037000,24,emd_point
5213037021,24,emd_point
5213037022,24,emd_point
5213037023,24,emd_point
5213037024,24,emd_point
5213037025,24,emd_point
5213037026,24,emd_point
5213037027,24,emd_point
5213037028,24,emd_point
5213038000,21,emd_point
5213038021,21,emd_point
5213038022,21,emd_point
5213038023,21,emd_point
5213038024,21,emd_point
5213038025,21,emd_point
5213038026,21,emd_point
5213039000,103,emd_point
5213039021,103,emd_point
5213039022,103,emd_point
5213039023,103,emd_point
5213039024,103,emd_point
5213039025,103,emd_point
5213039026,103,emd_point
5213039027,103,emd_point
5213039028,103,emd_point
5213039029,103,emd_point
5213039030,103,emd_point
5213039031,103,emd_point
5213039032,103,emd_point
5213039033,103,emd_point
5213039034,103,emd_point
5213040000,4,emd_point
5213040021,4,emd_point
5213040022,4,emd_point
5214010100,27,region_point
5214010200,27,region_point
5214010300,27,region_point
5214010400,27,region_point
5214010500,27,region_point
5214010600,8,emd_point
5214010700,27,region_point
5214010800,27,region_point
5214010900,27,region_point
5214011000,27,region_point
5214011100,14,emd_point
5214011200,11,emd_point
5214011300,29,emd_point
5214011400,27,region_point
5214011500,27,region_point
5214011600,13,emd_point
5214011700,27,region_point
5214011800,27,region_point
5214011900,27,region_point
5214012000,27,region_point
5214012100,17,emd_point
5214012200,27,region_point
5214012300,26,emd_point
5214012400,27,region_point
5214012500,27,region_point
5214012600,27,region_point
5214012700,23,emd_point
5214012800,27,region_point
5214012900,27,region_point
5214013000,27,region_point
5214013100,27,region_point
5214013200,27,region_point
5214013300,27,region_point
5214013400,27,region_point
5214013500,27,region_point
5214013600,27,region_point
5214025000,22,emd_point
5214025021,22,emd_point
5214025022,22,emd_point
5214025023,22,emd_point
5214025024,22,emd_point
5214025025,22,emd_point
5214025026,22,emd_point
5214031000,6,emd_point
5214031021,6,emd_point
5214031022,6,emd_point
5214031023,6,emd_point
5214031024,6,emd_point
5214031025,6,emd_point
5214031026,6,emd_point
5214031027,6,emd_point
5214032000,44,emd_point
5214032021,44,emd_point
5214032022,44,emd_point
5214032023,44,emd_point
5214032024,44,emd_point
5214032025,44,emd_point
5214032026,44,emd_point
5214032027,44,emd_point
5214032028,44,emd_point
5214033000,24,emd_point
5214033021,24,emd_point
5214033022,24,emd_point
5214033023,24,emd_point
5214033024,24,emd_point
5214033025,24,emd_point
5214033026,24,emd_point
5214034000,5,emd_point
5214034021,5,emd_point
5214034022,5,emd_point
5214034023,5,emd_point
5214034024,5,emd_point
5214034025,5,emd_point
5214034026,5,emd_point
5214034027,5,emd_point
5214035000,5,emd_point
5214035021,5,emd_point
5214035022,5,emd_point
5214035023,5,emd_point
5214035024,5,emd_point
5214035025,5,emd_point
5214035026,5,emd_point
5214035027,5,emd_point
5214036000,14,emd_point
5214036021,14,emd_point
5214036022,14,emd_point
