region_code,region_name,indicator,actual_value,log_score_multiplier_2,national_grade_score,deviation_log_minus_grade,absolute_deviation
5011013400,제주특별자치도 제주시 오등동,k,0.786,100.0,100,0.0,0.0
4180025000,경기도 연천군 연천읍,k,0.78,100.0,100,0.0,0.0
5181025000,강원특별자치도 인제군 인제읍,k,0.456,91.64610288994572,90,1.6461028899457233,1.6461028899457233
4165039000,경기도 포천시 영북면,k,0.954,100.0,100,0.0,0.0
4817012200,경상남도 진주시 초전동,k,0.637,100.0,100,0.0,0.0
4311000000,충청북도 청주시,k,,,,,
4182025000,경기도 가평군 가평읍,k,0.335,74.37720316820236,75,-0.6227968317976433,0.6227968317976433
4425031000,충청남도 계룡시 두마면,k,0.433,89.54582436575703,90,-0.45417563424297214,0.45417563424297214
4723025000,경상북도 영천시 금호읍,k,0.734,100.0,100,0.0,0.0
1217039000,전남광주통합특별시 나주시 금천면,k,,,,,
5271033000,전북특별자치도 완주군 이서면,k,0.62,100.0,100,0.0,0.0
5180000000,강원특별자치도 양구군,k,0.845,100.0,100,0.0,0.0
5123031000,강원특별자치도 삼척시 근덕면,k,1.965,79.12319145479887,75,4.123191454798871,4.123191454798871
4315025000,충청북도 제천시 봉양읍,k,0.743,100.0,100,0.0,0.0
5277040000,전북특별자치도 순창군 구림면,k,0.523,100.0,100,0.0,0.0
1281033000,전남광주통합특별시 무안군 청계면,k,,,,,
4711300000,경상북도 포항시 북구,k,,,,,
4782025000,경상북도 청도군 화양읍,k,1.001,94.98978740868608,90,4.989787408686084,4.989787408686084
4792000000,경상북도 봉화군,k,0.378,82.89617896572861,75,7.896178965728609,7.896178965728609
5011025600,제주특별자치도 제주시 구좌읍,k,0.786,100.0,100,0.0,0.0
4427000000,충청남도 당진시,k,0.36,79.88706034234482,75,4.8870603423448244,4.8870603423448244
5177025000,강원특별자치도 정선군 정선읍,k,1.005,94.94886828974043,90,4.948868289740432,4.948868289740432
4167011200,경기도 여주시 상거동,k,0.859,100.0,100,0.0,0.0
4884031000,경상남도 남해군 이동면,k,1.039,94.59653514673002,90,4.5965351467300195,4.5965351467300195
4313012200,충청북도 충주시 안림동,k,0.571,100.0,100,0.0,0.0
4165034000,경기도 포천시 신북면,k,0.954,100.0,100,0.0,0.0
4471031000,충청남도 금산군 금성면,k,0.516,100.0,100,0.0,0.0
4773025000,경상북도 의성군 의성읍,k,0.739,100.0,100,0.0,0.0
1217037000,전남광주통합특별시 나주시 문평면,k,,,,,
5271000000,전북특별자치도 완주군,k,0.62,100.0,100,0.0,0.0
4777037000,경상북도 영덕군 병곡면,k,0.631,100.0,100,0.0,0.0
1272031000,전남광주통합특별시 곡성군 오곡면,k,,,,,
1217034000,전남광주통합특별시 나주시 공산면,k,,,,,
3171031000,울산광역시 울주군 서생면,k,,,,,
4782034000,경상북도 청도군 이서면,k,1.001,94.98978740868608,90,4.989787408686084,4.989787408686084
4717032000,경상북도 안동시 북후면,k,,,,,
5011025000,제주특별자치도 제주시 한림읍,k,0.786,100.0,100,0.0,0.0
4128000000,경기도 고양시,k,,,,,
5177035000,강원특별자치도 정선군 임계면,k,1.005,94.94886828974043,90,4.948868289740432,4.948868289740432
4146100000,경기도 용인시 처인구,k,,,,,
4824012600,경상남도 사천시 송포동,k,0.973,100.0,100,0.0,0.0
4377031000,충청북도 음성군 소이면,k,0.39,84.61519823415315,75,9.615198234153155,9.615198234153155
5178025900,강원특별자치도 철원군 동송읍,k,0.569,100.0,100,0.0,0.0
5274000000,전북특별자치도 장수군,k,0.782,100.0,100,0.0,0.0
4729033000,경상북도 경산시 자인면,k,,,,,
1215035000,전남광주통합특별시 순천시 주암면,k,,,,,
5213036000,전북특별자치도 군산시 개정면,k,0.4,85.91269413229854,75,10.91269413229854,10.91269413229854
4793040000,경상북도 울진군 매화면,k,0.873,100.0,100,0.0,0.0
4784000000,경상북도 성주군,k,0.882,100.0,100,0.0,0.0
1281034000,전남광주통합특별시 무안군 현경면,k,,,,,
3171026200,울산광역시 울주군 청량읍,k,,,,,
4827034000,경상남도 밀양시 산내면,k,1.058,94.39602678369542,90,4.396026783695419,4.396026783695419
4776000000,경상북도 영양군,k,0.629,100.0,100,0.0,0.0
5011025900,제주특별자치도 제주시 조천읍,k,0.786,100.0,100,0.0,0.0
4111000000,경기도 수원시,k,,,,,
5119010100,강원특별자치도 태백시 황지동,k,1.148,93.40856760983502,90,3.4085676098350177,3.4085676098350177
4161010600,경기도 광주시 목현동,k,0.942,100.0,100,0.0,0.0
4825011500,경상남도 김해시 전하동,k,0.463,92.23169614574084,90,2.231696145740841,2.231696145740841
4313011400,충청북도 충주시 달천동,k,0.571,100.0,100,0.0,0.0
5111025000,강원특별자치도 춘천시 신북읍,k,,,,,
5273025000,전북특별자치도 무주군 무주읍,k,0.657,100.0,100,0.0,0.0
4719025000,경상북도 구미시 선산읍,k,0.434,89.64343637569384,90,-0.35656362430616184,0.35656362430616184
1284025000,전남광주통합특별시 장성군 장성읍,k,,,,,
5221036000,전북특별자치도 김제시 부량면,k,0.737,100.0,100,0.0,0.0
4888000000,경상남도 거창군,k,0.569,100.0,100,0.0,0.0
1287025300,전남광주통합특별시 신안군 압해읍,k,,,,,
4827036000,경상남도 밀양시 상남면,k,1.058,94.39602678369542,90,4.396026783695419,4.396026783695419
4776025000,경상북도 영양군 영양읍,k,0.629,100.0,100,0.0,0.0
5011025300,제주특별자치도 제주시 애월읍,k,0.786,100.0,100,0.0,0.0
4180036000,경기도 연천군 신서면,k,0.78,100.0,100,0.0,0.0
5177025900,강원특별자치도 정선군 신동읍,k,1.005,94.94886828974043,90,4.948868289740432,4.948868289740432
5173036000,강원특별자치도 횡성군 공근면,k,0.553,100.0,100,0.0,0.0
4882025000,경상남도 고성군 고성읍,k,0.544,100.0,100,0.0,0.0
5179025000,강원특별자치도 화천군 화천읍,k,0.704,100.0,100,0.0,0.0
5271036000,전북특별자치도 완주군 고산면,k,0.62,100.0,100,0.0,0.0
4719032000,경상북도 구미시 옥성면,k,0.434,89.64343637569384,90,-0.35656362430616184,0.35656362430616184
1217040000,전남광주통합특별시 나주시 산포면,k,,,,,
4476031000,충청남도 부여군 규암면,k,1.124,93.67822532921782,90,3.678225329217824,3.678225329217824
4888031000,경상남도 거창군 주상면,k,0.569,100.0,100,0.0,0.0
1213013800,전남광주통합특별시 여수시 주삼동,k,,,,,
4874036000,경상남도 창녕군 대지면,k,0.661,100.0,100,0.0,0.0
4721039000,경상북도 영주시 부석면,k,0.953,100.0,100,0.0,0.0
4157035000,경기도 김포시 월곶면,k,,,,,
4792039000,경상북도 봉화군 석포면,k,0.378,82.89617896572861,75,7.896178965728609,7.896178965728609
4824033000,경상남도 사천시 용현면,k,0.973,100.0,100,0.0,0.0
5275033000,전북특별자치도 임실군 신평면,k,0.554,100.0,100,0.0,0.0
4725043000,경상북도 상주시 외서면,k,0.872,100.0,100,0.0,0.0
1275025000,전남광주통합특별시 보성군 보성읍,k,,,,,
5214025000,전북특별자치도 익산시 함열읍,k,,,,,
4888025000,경상남도 거창군 거창읍,k,0.569,100.0,100,0.0,0.0
1283034000,전남광주통합특별시 영광군 군서면,k,,,,,
4812000000,경상남도 창원시,k,,,,,
4775025000,경상북도 청송군 청송읍,k,0.734,100.0,100,0.0,0.0
4159000000,경기도 화성시,k,,,,,
5274025000,전북특별자치도 장수군 장수읍,k,0.782,100.0,100,0.0,0.0
4721036000,경상북도 영주시 봉현면,k,0.953,100.0,100,0.0,0.0
1276031000,전남광주통합특별시 화순군 한천면,k,,,,,
5218038000,전북특별자치도 정읍시 정우면,k,0.94,100.0,100,0.0,0.0
4885033000,경상남도 하동군 적량면,k,0.647,100.0,100,0.0,0.0
1280031000,전남광주통합특별시 영암군 덕진면,k,,,,,
4139011900,경기도 시흥시 하중동,k,,,,,
5272025000,전북특별자치도 진안군 진안읍,k,0.699,100.0,100,0.0,0.0
2772031000,대구광역시 군위군 소보면,k,,,,,
4885031000,경상남도 하동군 화개면,k,0.647,100.0,100,0.0,0.0
4889046000,경상남도 합천군 용주면,k,0.368,81.29841117520179,75,6.298411175201792,6.298411175201792
1277025000,전남광주통합특별시 장흥군 장흥읍,k,,,,,
4413000000,충청남도 천안시,k,,,,,
4725041000,경상북도 상주시 화서면,k,0.872,100.0,100,0.0,0.0
4773033000,경상북도 의성군 옥산면,k,0.739,100.0,100,0.0,0.0
1279037000,전남광주통합특별시 해남군 옥천면,k,,,,,
4128100000,경기도 고양시 덕양구,k,,,,,
